fwy,dir,sta_from,sta_to,mid_x,mid_y,speed_pm_mph,vol_day_veh,cell_euclidean,cell_weighted
60,W,717288,773246,14010.585954754992,-3304.962309643599,66.36181704017751,138700.5,41,3
60,W,773246,773343,14311.762856211115,-3215.4610296437445,65.17053155039497,170554.0,41,41
60,W,773343,717294,14571.857605309597,-3113.2136096436407,62.66184121105996,151884.5,41,41
60,W,717294,773316,15157.889206274493,-2929.758249643309,60.745464252380415,130333.0,41,41
60,W,773316,717298,15796.437722541996,-2836.7503896432113,62.418917204438884,121041.0,41,41
60,W,717298,717300,16229.71380076887,-2825.173109643175,63.58342912518876,114113.0,41,41
60,W,717300,717306,16795.550134918332,-2886.9557096430112,65.10389983384846,116135.0,41,41
60,W,717306,718455,17398.1805853205,-2982.746569643201,65.69487371742781,117157.0,41,41
60,W,718455,773329,17792.541583200677,-3065.7912896435373,64.27808869103931,112795.5,41,41
60,W,773329,717315,18345.421593206673,-3181.230129643557,64.13075411161432,113927.5,41,41
60,W,717315,717316,19095.643479855215,-3389.5655096435603,62.849065887963945,105457.0,41,41
60,W,717316,716238,19899.719411344253,-3736.828249643603,63.55579739451323,111056.0,41,41
60,W,716238,769454,20730.076854442093,-4061.2703896435214,64.46340422872353,127454.0,41,41
60,W,769454,717320,21321.22643398366,-4179.993169643555,56.70540999937774,124177.5,41,41
60,W,717320,773407,21716.463482250554,-4200.4203896433955,52.271504878232946,120427.5,41,41
60,W,773407,773458,22565.31019930472,-4623.492049643455,59.52952442338007,108284.5,41,41
60,W,773458,767723,23348.5453531672,-5279.389489643381,64.24045141465905,91906.5,41,41
60,W,767723,716241,23809.947259607594,-5811.888709643214,62.26779547094285,96403.0,41,41
60,W,716241,773422,24381.731514805455,-6222.882149643316,60.20641721594,110094.0,41,41
60,W,773422,717324,24978.09128875366,-6459.938089643181,63.56396844611483,103036.5,41,41
60,W,717324,718124,25853.77281239909,-6781.541569643148,65.16034883984528,90371.5,41,41
60,W,718124,773474,26774.501769100218,-7120.95624964323,64.101176622822,93379.0,41,41
60,W,773474,773490,27408.024522621687,-7356.5093696433305,63.939920573432175,93070.0,17,17
60,W,773490,717330,27989.260900416135,-7570.633389643352,63.981951858882454,90780.5,17,17
60,W,717330,717337,28446.88195781776,-7720.859729643339,66.66819561691649,91486.0,17,17
60,W,717337,716253,28902.42815903973,-7809.0251696434025,65.61280023012148,91792.5,17,17
60,W,716253,773522,29298.771797268935,-7867.356849643251,62.624302493665624,96489.0,46,46
60,W,773522,717339,30059.59850439136,-7977.118369643367,63.40060011667606,97567.5,46,46
60,W,717339,717342,30869.99122025001,-8068.289449643356,65.16671104904148,91853.5,46,46
60,W,717342,718125,31696.19895098853,-8069.402649643314,64.73861034415498,84385.0,46,46
60,W,718125,717350,32458.45500347883,-8071.406409643396,64.91192160565379,82814.5,46,46
60,W,717350,773537,32984.22355940364,-8025.15294964311,64.17559248891351,98245.0,46,46
60,W,773537,717355,33650.71347222406,-7934.594129643157,61.21340753866609,106777.0,46,46
60,W,717355,718126,34675.96907246488,-7739.227529643237,63.74640562099681,92673.5,46,46
60,W,718126,773437,35613.52741817888,-7556.217449643363,66.19005182387241,110748.0,46,46
60,W,773437,774125,35990.59794789501,-7482.412289643427,64.49806021658931,136433.0,46,46
60,W,774125,717361,36218.18661684572,-7437.772969643418,66.19005182387241,110748.0,46,46
60,W,717361,774165,36624.99675180319,-7354.672589643617,66.19005182387241,110748.0,46,46
60,W,774165,774181,37334.551457330286,-7206.338689643597,64.49806021658931,136433.0,46,46
60,W,774181,774946,37943.683123762006,-6870.820209643563,64.68611987806997,170542.0,46,46
60,W,774946,774958,38452.253427352756,-6356.855769643604,56.149983477089165,169355.5,46,46
60,W,774958,774926,38846.56831731794,-5846.676209643578,44.07271843588856,139656.5,46,19
60,W,774926,766788,39400.508809371255,-5146.584729643308,46.599147555464654,115155.0,46,19
60,W,766788,765456,41429.11875017772,-4685.218989643036,56.537844923694976,85981.5,46,20
60,W,765456,774491,43188.873438016526,-4698.020789643145,62.87390772561331,81215.0,20,20
60,W,774491,766571,43716.255770969816,-4718.44800964338,64.17566280774265,73335.0,20,20
60,W,766571,766602,44480.35614006418,-4713.995209643548,63.84930728722905,85213.0,20,20
60,W,766602,766642,44957.34252180951,-4767.150509643415,66.0436782272558,80156.0,20,20
60,W,766642,766622,45383.056901959506,-4797.5408696434115,65.07230931374876,73166.5,20,20
60,W,766622,766587,45841.04682268234,-4756.686429643336,61.7108373474459,83594.0,20,20
60,W,766587,765461,46378.75732861894,-4686.276529643135,61.88937075903773,85078.0,20,20
71,N,767166,775101,41344.556833878516,-655.6576296431651,64.67282136696211,68214.0,19,19
71,N,775101,769292,42484.16006357553,-1559.7430096433263,64.67282136696211,68214.0,19,19
71,N,769292,769279,43036.809534005275,-2195.268889643273,64.63055702494447,85265.5,20,20
71,N,769279,766673,43783.896082426174,-3041.189569643164,64.63055702494447,85265.5,20,20
71,S,716271,775100,41377.80064066805,-768.3691296433474,39.41086421513812,32840.0,19,19
71,S,775100,769294,42678.04384658552,-1809.7120696430184,50.36062716805385,40527.0,19,20
71,S,769294,766685,43851.121422647644,-3141.8785096432475,63.93623746898507,37974.5,20,20
90,E,774227,774244,-18560.50635348066,-9161.507509643357,62.67937833706828,32244.0,44,44
90,E,774244,774217,-18507.482251111232,-9177.092309643162,65.79411493090541,29242.5,44,44
90,E,774217,774236,-18282.24508583076,-9269.153949643276,61.782134716982036,38364.0,44,44
90,E,774236,774302,-17823.93240970236,-9409.639789643337,61.597234795718855,48173.0,44,44
90,E,774302,774279,-16231.04226662299,-9119.873829643271,67.4297834380442,30110.5,44,44
90,W,774226,774245,-18571.480037275098,-9144.141589643697,57.450169380502224,25100.0,44,44
90,W,774245,774216,-18516.565510386616,-9155.496229643504,60.8825561712665,36639.5,44,44
90,W,774216,774235,-18274.176200687718,-9208.595869643512,62.68148664824628,39614.5,44,44
90,W,774235,774301,-17797.1437110274,-9313.181009643646,65.77405523895294,36029.5,44,44
90,W,774301,774278,-16227.63028090543,-9058.369529643525,67.05774784673304,22630.5,44,44
91,E,716272,716273,-4060.904182980141,-21616.545709643455,65.19472352015337,40619.5,2,2
91,E,716273,717367,-3218.7431136154764,-21622.946609643514,65.87521211118695,72485.0,2,2
91,E,717367,717369,-2427.6235062705555,-21584.652529643696,65.74853977837734,91776.0,2,2
91,E,717369,718130,-1910.7998858755095,-21528.15762964356,65.0876498568922,86190.0,2,2
91,E,718130,717376,-1334.5892708270972,-21518.584109643212,65.86389927274544,85708.5,2,2
91,E,717376,717373,-718.4492012996506,-21526.766129643118,66.38578663098232,84186.5,2,43
91,E,717373,717379,-46.14969117644904,-21521.534089643275,65.69530261856804,84015.5,2,43
91,E,717379,717381,826.4426021563293,-21491.533349643483,65.0198350354235,90456.0,43,43
91,E,717381,717383,1641.5844332704391,-21496.87670964344,66.09522407168438,95039.0,43,43
91,E,717383,717387,2288.4784821722196,-21525.65292964316,66.51394748623278,92115.5,43,43
91,E,717387,717390,3004.7188353894676,-21572.351669643114,66.58099096850759,93832.5,43,43
91,E,717390,773381,3728.152023362386,-21562.22154964338,67.95846377691194,97458.0,43,43
91,E,773381,717393,4289.60810557694,-21375.537909643288,63.82542079765681,79518.5,43,43
91,E,717393,717396,4894.543951734358,-21197.759869643254,61.5058546653554,81248.5,43,43
91,E,717396,716296,5521.28884173569,-21155.56958964339,64.27885356412574,114250.0,43,7
91,E,716296,717402,6365.709198940618,-21202.268329643342,63.012550574787454,115499.0,43,7
91,E,717402,717406,7256.9290899753405,-21230.20964964359,62.19837430517475,111685.0,43,7
91,E,717406,765467,8013.006681841647,-21172.824189643725,62.02098892645184,119605.5,43,7
91,E,765467,718326,8731.13745957795,-21132.52634964343,62.22098487912315,113525.5,21,7
91,E,718326,717418,9204.34299228517,-21127.238649643332,63.892122577159526,109264.5,21,11
91,E,717418,717420,9705.1210582241,-21154.45638964343,66.19181580114652,115132.0,21,11
91,E,717420,768898,10290.322716717264,-21211.340909643375,67.02925884662588,114425.5,21,11
91,E,768898,717426,10719.172435094242,-21236.387909643414,67.3606281000852,112345.5,21,11
91,E,717426,716312,11262.093135437482,-21210.672989643477,68.36431605438835,123283.5,21,11
91,E,716312,716313,12089.914643205138,-21200.43154964363,65.40308025388244,101557.5,21,21
91,E,716313,766209,13008.568743725951,-21210.728649643734,61.63960191343439,101973.5,21,21
91,E,766209,717431,13939.3953338348,-21206.108869643533,61.179698270862005,125947.0,21,21
91,E,717431,717434,14613.124189326532,-21203.604169643528,61.6695781849942,121551.0,21,21
91,E,717434,717436,15078.214728975063,-21201.32210964336,61.269130241924515,111465.5,21,21
91,E,717436,717439,15526.521987526374,-21198.98438964333,61.235401304146805,102851.0,21,21
91,E,717439,717441,15975.05978565262,-21238.55864964347,63.481234262577985,112483.5,21,21
91,E,717441,759980,16440.519188621704,-21408.87824964335,64.19438754342619,112392.5,21,21
91,E,759980,768223,16697.432491578216,-21584.596869643443,61.93815843635432,99066.0,21,21
91,E,768223,717443,17196.781212148613,-21989.579029643297,61.98433071540471,91094.5,21,21
91,E,717443,773363,17976.927135699098,-22562.209109643052,64.8622555068333,97154.5,21,21
91,W,764425,717365,-3474.5959345246665,-21595.673209643555,55.637062317226174,56292.5,2,2
91,W,717365,717368,-2685.6895071043655,-21555.09706964357,54.191221638125455,85832.0,2,2
91,W,717368,765591,-1913.1974974607328,-21506.33890964328,57.93883159759135,101541.5,2,2
91,W,765591,717375,-1336.5258032617949,-21498.60216964304,59.11285546076069,109387.0,2,2
91,W,717375,717374,-720.0629783287839,-21506.561549643113,62.384540941218305,98102.0,2,43
91,W,717374,717378,-55.4634900274211,-21501.218189643158,66.16129924953978,87854.0,2,43
91,W,717378,717380,817.497666626564,-21468.267469643295,66.70895244587784,91057.5,43,43
91,W,717380,717384,1641.3538936948487,-21472.05234964363,65.8717582031189,70690.5,43,43
91,W,717384,717388,2289.4928563039,-21502.943649643545,65.85496399204109,68628.5,43,43
91,W,717388,718327,3005.733209521148,-21547.41598964319,67.68960728491624,92070.5,43,43
91,W,718327,773382,3728.336455022334,-21535.33776964323,68.49565558875653,97474.5,43,43
91,W,773382,717392,4289.608105576939,-21352.49466964333,63.67339044224351,78953.0,43,43
91,W,717392,717397,4894.12898049882,-21177.49962964339,61.35206446921981,73666.0,43,43
91,W,717397,716295,5520.6894388395485,-21132.58200964329,65.21541153671997,108273.0,43,7
91,W,716295,717399,6166.707437353954,-21158.241269643368,66.55969317650921,123296.0,43,7
91,W,717399,717404,6915.546086549604,-21207.22206964349,65.99563322329283,117696.0,43,7
91,W,717404,717410,7701.547715318514,-21170.096849643494,63.730459662847466,117762.5,43,7
91,W,717410,717413,8530.1991655579,-21110.985929643633,61.04968773799854,111526.0,43,7
91,W,717413,717416,9052.186872443945,-21106.811429643494,59.8406038035142,100175.5,21,7
91,W,717416,717421,9586.07042142679,-21133.361249643298,62.24799079744133,104255.5,21,11
91,W,717421,717424,10292.766436217475,-21188.52030964325,64.54663333749927,110952.5,21,11
91,W,717424,768907,10722.353881236213,-21213.344669643455,64.61477048151596,107841.0,21,11
91,W,768907,716311,11265.827876560606,-21184.345809643506,66.94596474652394,112023.0,21,11
91,W,716311,716314,12093.557168498286,-21172.712869643212,67.16502320712328,106471.0,21,18
91,W,716314,766211,13010.1364128401,-21185.959949642987,64.82592441829253,79985.0,21,21
91,W,766211,717428,13938.842038853643,-21182.00808964308,58.0639182790445,93809.0,21,21
91,W,717428,717433,14612.063707279207,-21177.72226964322,52.338711607932595,119652.5,21,21
91,W,717433,717435,15044.83259844057,-21175.106249643497,50.3137288835584,116029.5,21,21
91,W,717435,717438,15437.85646678219,-21172.71286964361,50.90169453761937,118603.5,21,21
91,W,717438,717440,15885.610430351691,-21198.539109643265,55.72423685232076,112970.5,21,21
91,W,717440,766555,16406.21489978485,-21364.73986964326,60.579362115839785,101527.0,21,21
91,W,766555,768222,16701.44388019257,-21554.930089643596,62.63034443549449,94596.0,21,21
91,W,768222,717442,17160.770930453305,-21933.863369643565,62.84956024013431,89183.5,21,21
91,W,717442,773362,17940.594098597572,-22508.218909643318,65.38900345557087,92424.0,21,21
101,N,776425,773023,546.1525862424123,-1311.3880896435135,19.115340935338804,78701.5,51,47
101,N,773023,776136,-503.5863169181288,-669.4056496432577,22.00976005928515,113271.0,51,51
101,N,776136,717445,-1317.4832343243122,18.384970356826216,31.16268721367497,127119.5,51,51
101,N,717445,717447,-2116.625618897292,467.39419035665577,40.2569901480149,124283.5,51,51
101,N,717447,717452,-2737.468695765867,779.9250903565899,42.916477042159926,131222.5,51,51
101,N,717452,716337,-3411.4741987481757,1050.488350356491,50.20985918378355,128745.0,51,51
101,N,716337,765164,-4121.397767595817,1271.0132703565664,53.91416081042463,118937.0,51,5
101,N,765164,717456,-4616.873423297476,1472.2798303566196,47.33085868862133,119239.0,51,5
101,N,717456,717459,-5020.77875960356,1704.49335035645,47.412989146673944,118644.5,5,5
101,N,717459,717460,-5403.520562877514,1964.258570356325,51.34934479597429,113764.5,5,5
101,N,717460,717463,-5789.72045978467,2354.435170356385,46.703366471642056,110224.5,5,5
101,N,717463,717465,-6190.53656577876,2845.1893903564137,39.28658013737795,107417.0,5,5
101,N,717465,717469,-6519.239892550951,3200.968110356312,46.57216283783232,117077.0,5,5
101,N,717469,717473,-6745.307000303155,3489.732190356533,55.42149646778702,129574.5,5,5
101,N,717473,769372,-6898.1547388711515,3767.976530356816,57.52295276812606,108505.0,5,5
101,N,769372,717480,-7442.1359212617135,4108.3930903567425,56.087541937900326,95022.5,25,5
101,N,717480,769389,-8253.081932101519,4593.525650356727,53.406875499209505,99794.5,32,5
101,N,769389,717483,-8690.876586008919,5132.25879035664,54.103655087201815,113331.0,32,25
101,N,717483,769402,-8977.160630886221,5786.542090356687,55.22504152925525,149218.0,32,25
101,N,769402,769418,-9300.51543950681,6318.707350356968,54.75863389268183,153157.0,32,25
101,N,769418,764949,-9608.193556992488,6698.475530356809,59.149362927357934,131051.5,32,25
101,N,764949,765176,-10008.041396769882,7153.496030356489,66.74077870818442,119528.0,32,25
101,N,765176,764760,-10391.659250430555,7448.716670356624,67.05129579784686,118273.5,32,32
101,N,764760,768469,-10679.095993185812,7549.683910356796,65.81315011530107,113900.5,32,32
101,N,768469,716359,-11139.068554257676,7859.431810356638,66.24099928436547,111204.0,32,32
101,N,716359,717491,-11704.997104237113,8540.654550356692,67.62220645996408,113874.0,32,32
101,N,717491,718141,-12145.051045984776,9197.108590356796,66.79305264406119,81987.0,32,32
101,N,718141,764858,-12407.082327517955,9555.892950356621,61.70288543006021,54603.5,32,32
101,N,764858,717492,-12703.648437462925,9730.887990356561,58.42043046315513,89120.5,32,32
101,N,717492,769467,-13653.748136084845,9769.905650356528,59.41110194666051,115199.0,32,32
101,N,769467,769346,-14847.897029349784,9893.025570356534,61.57917884771353,120991.0,32,32
101,N,769346,717497,-15688.767077091536,10020.598290356767,62.44767661414305,128155.5,32,32
101,N,717497,769358,-16411.04756718716,10014.475690356801,61.55016535755838,131078.0,32,32
101,N,769358,717498,-17223.238491734235,9953.027050356515,58.99871363967121,130247.0,53,53
101,N,717498,769443,-17939.89381618702,9901.151930356582,57.63527601100955,131878.5,53,53
101,N,769443,717501,-18724.28166792745,9997.722030356781,60.103194290527256,130185.5,53,53
101,N,717501,769431,-19574.603838265793,10148.449310356691,56.885658751153834,129354.0,53,53
101,N,769431,764794,-20453.328484307574,10332.405610356549,51.136237451439094,113562.0,53,53
101,N,764794,765099,-21163.574808560777,10616.49425035671,51.14293418396899,110203.0,53,53
101,N,765099,717502,-21424.13063681044,10859.56147035682,47.066647499370404,119767.0,53,53
101,N,717502,772168,-21940.677609714912,10962.142850356478,52.53102824134733,139874.0,53,53
101,N,772168,776081,-23036.662751724092,11181.999850356657,55.344204445310616,158893.5,53,53
101,N,776081,772178,-23989.021738186275,11504.605210356862,46.14953841254762,149383.0,53,53
101,N,772178,772596,-24562.189230837022,11625.498730356558,47.12397593258101,152644.5,53,53
101,N,772596,717510,-25319.88059973181,11630.118510356362,48.71940861509126,146742.0,53,53
101,N,717510,776066,-26251.53713231239,11657.447570356573,54.00470072272848,143392.0,53,53
101,N,776066,717513,-27067.969985049414,11775.502430356712,55.15642788703688,139012.0,53,53
101,N,717513,776060,-27944.29701950597,11879.197010356722,56.066454523725284,136774.5,53,53
101,N,776060,717515,-28734.217821058606,11894.44785035658,61.70807166710219,136213.0,53,53
101,N,717515,772609,-29241.819858432653,11894.726150356668,61.77619804503705,136354.0,53,53
101,N,772609,717517,-30064.06230847246,11776.504310356951,63.51577801305318,135699.5,53,53
101,N,717517,717519,-31419.22004127842,11492.972270356968,66.76957557018702,125316.5,53,53
101,N,717519,776073,-32471.63320351476,11369.685370356987,67.66985111999409,118752.5,53,53
101,N,776073,776052,-33113.73202924544,11488.630790356856,67.59784855026064,109785.0,53,53
101,N,776052,717522,-33662.00124774093,11575.070770356528,66.20542466182327,100999.5,53,53
101,N,717522,772583,-34639.53515584895,11197.1393703564,64.83264381469144,98325.5,53,53
101,N,772583,717524,-35656.076360134946,10721.635990356626,64.16000714380897,97875.5,53,53
101,N,717524,760002,-36323.53453917272,10425.413470356647,64.12168977626956,92896.0,53,53
101,N,760002,772354,-36866.178592025375,10184.294350356759,65.71396602423557,92561.0,53,53
101,N,772354,776313,-37460.27907813332,9883.173750356887,66.03326392438694,92551.5,53,53
101,N,776313,770611,-38048.47775110784,9588.175750356586,65.82237824545538,91542.5,53,53
101,N,770611,737433,-40092.16498015373,9367.59517035665,66.1305061916585,88602.5,53,53
101,N,737433,776457,-42779.14984072323,8659.878270356648,66.29378865238917,84505.5,53,53
101,N,776457,768253,-44111.34583180731,8042.107930356564,66.50338955974564,86565.5,53,53
101,N,768253,764958,-45349.85053940119,8225.73027035687,67.05144245270574,85457.0,53,53
101,N,764958,764963,-46917.24300542851,8668.895190356823,67.14186868671867,81385.0,53,53
101,N,764963,772340,-48049.883939944775,8847.953410356786,67.36629997599073,75420.5,53,53
101,N,772340,759271,-49088.14197224472,8896.711570356681,67.03310594404536,76492.0,53,53
101,N,759271,765101,-50892.75966147928,9029.238030356666,63.40184281922393,78047.5,53,53
101,N,765101,765472,-52003.86819964221,9203.119870356648,63.401010406328346,74560.0,53,53
101,N,765472,764803,-53160.66968167263,9814.099690356477,65.13238599381758,75696.0,53,53
101,N,764803,764808,-54160.289281115794,10371.924210356437,67.34245198959063,72279.5,53,53
101,N,764808,764819,-54690.85306021171,10797.5005703565,69.61027187127405,78274.5,53,53
101,N,764819,764829,-56176.35786901499,11703.367070356515,64.59595965114232,79089.0,53,53
101,N,764829,776465,-57360.22469721095,12212.711730356672,62.186064643304135,73249.0,53,53
101,N,776465,764839,-58207.91871638781,12294.476270356681,65.03374266619687,78881.0,53,53
101,N,764839,764863,-59500.27746882284,12721.221490356562,66.44070357308158,77957.0,53,26
101,N,764863,764879,-60945.57617565585,13093.252930356557,65.02403931386817,65385.5,50,26
101,N,764879,764891,-61882.71955013364,13099.375530356523,65.6523957834892,64693.0,50,26
101,N,764891,764900,-62739.81958399212,13159.877950356824,66.99531515195781,70966.5,50,26
101,N,764900,764910,-63896.71328185317,13450.86843035696,66.91984551496567,63935.0,50,50
101,N,764910,764915,-64491.41317085725,13755.38429035696,68.19739674369535,62939.5,50,50
101,N,764915,764921,-66594.07242332031,14632.641550356831,66.65499185039081,64702.0,50,50
101,N,764921,764932,-69603.67436586863,15889.555670356825,65.11010213240652,61330.0,50,50
101,N,775302,775365,-83147.50556418876,17359.591930356997,65.17552482177473,59287.5,50,50
101,S,773062,776328,634.9564307322119,-1467.9040096434412,60.694217428667486,98055.5,51,47
101,S,776328,773024,177.88866831108373,-1281.4986696434387,62.988586841434724,101938.0,51,47
101,S,773024,764853,-535.8157495753243,-666.4000096433318,62.520501554913956,122480.5,51,51
101,S,764853,716328,-1101.1448966586183,-98.33404964312521,58.298670860081735,138185.0,51,51
101,S,716328,716331,-1606.2109987024814,193.65831035685474,39.58407170809488,133171.0,51,51
101,S,716331,717446,-2122.7579716062946,438.2840103565911,24.10939501667915,121081.0,51,51
101,S,717446,717450,-2638.4288941233885,705.1737103562756,20.73620000876173,115859.5,51,51
101,S,717450,717453,-3330.831455232051,1009.2999503564686,16.688703100177122,109894.0,51,51
101,S,717453,716339,-4046.149650146937,1207.8948303565435,12.130537570010983,98163.0,51,5
101,S,716339,717458,-4823.2524513010685,1534.0624303564557,12.046575923204333,99653.5,5,5
101,S,717458,717461,-5419.151146098093,1939.9351503564353,13.316101580394204,100606.5,5,5
101,S,717461,717462,-5802.907323503729,2338.62773035635,12.796407501203525,94934.5,5,5
101,S,717462,717466,-6206.259364828657,2830.1611903563894,22.09252403115344,92481.0,5,5
101,S,717466,717468,-6535.331554922055,3188.2219703564588,37.851564721843154,93040.5,5,5
101,S,717468,717472,-6758.770511513445,3471.3643903566353,49.178265741461246,89989.5,5,5
101,S,717472,769373,-6912.58651629879,3749.6643903567774,57.694098891057216,88572.0,5,5
101,S,769373,717479,-7295.558859148336,4016.275790356769,62.00500263573828,94619.5,5,5
101,S,717479,717481,-7829.488516046167,4286.059810356661,63.319624658112716,97060.0,25,5
101,S,717481,769388,-8304.999444507981,4601.485030356405,59.04404534325491,107010.0,32,5
101,S,769388,717484,-8710.74909741879,5112.165530356353,54.00835286896127,117163.5,32,25
101,S,717484,769403,-8998.231948089033,5767.283730356665,52.81697443148819,117498.0,32,25
101,S,769403,769405,-9317.298720604686,6302.454630356871,56.38686304583172,129575.5,32,25
101,S,769405,717486,-9676.156623855068,6744.67333035684,55.36937802912778,136670.0,32,25
101,S,717486,775990,-10109.15605459202,7206.706990356611,51.21882773395154,126715.0,32,25
101,S,775990,764766,-10445.190539865498,7435.803550356401,54.775085050382714,120892.0,32,32
101,S,764766,717488,-10703.394864444923,7525.583130356345,57.384654957224015,117507.5,32,32
101,S,717488,717489,-11161.246461422797,7840.0621303565,60.044876844506945,122330.0,32,32
101,S,717489,717490,-11723.763025684675,8528.242370356787,63.83949565153166,122107.0,32,32
101,S,717490,768066,-12176.634967830843,9177.794570356915,62.52146965980599,117982.5,32,32
101,S,768066,768477,-12640.52670168709,9567.247590356823,59.599014997781026,94586.0,32,32
101,S,768477,717493,-13533.590909325882,9741.519050356614,42.86015274262423,91323.0,32,32
101,S,717493,769345,-14729.076932128068,9870.204970356408,29.894348443803835,123315.5,32,32
101,S,769345,717495,-15546.6163748274,9998.946550356459,30.64904384406151,127081.0,32,32
101,S,717495,769359,-16269.819023225384,9993.04659035672,32.226977631196036,128576.0,32,32
101,S,769359,760013,-16986.79710308439,9934.32529035667,35.15595775336509,130775.0,53,32
101,S,760013,769444,-17704.466801669514,9881.949230356418,35.01267401077966,132631.0,53,53
101,S,769444,717499,-18583.65252686182,9912.506570356389,42.44873804764888,134353.5,53,53
101,S,717499,769430,-19435.127395077456,10061.5083903567,48.875921533148514,141552.0,53,53
101,S,769430,760024,-20121.58203513772,10241.067550356587,52.90732564259761,151174.5,53,53
101,S,760024,764781,-20764.74134291572,10394.021230356411,60.218108884557736,136030.0,53,53
101,S,764781,772140,-21341.551360860274,10696.477670356471,61.28135216168555,142860.0,53,53
101,S,772140,772167,-21924.90870274937,10929.414770356452,51.62573450494835,171986.5,53,53
101,S,772167,717504,-22664.571876839007,10949.50803035674,48.396990568324995,166929.5,53,53
101,S,717504,772151,-23364.951107260742,11155.004750356791,54.9583142399456,149253.5,53,53
101,S,772151,772597,-24314.266971325917,11485.68081035679,55.878207533118285,148585.0,53,53
101,S,772597,717508,-25166.571782013285,11610.74883035662,51.62963203559002,144954.0,53,53
101,S,717508,717511,-26097.49058795211,11635.684510356547,45.73136192446778,135035.0,53,53
101,S,717511,717514,-27621.26496629095,11764.704390356685,40.07170321191398,129027.0,53,53
101,S,717514,772610,-29002.842534450665,11869.90179035646,40.33807543987524,131561.0,53,53
101,S,772610,717516,-29923.340951576203,11811.347470356384,43.708346920863484,129610.5,53,53
101,S,717516,717518,-31100.937103318858,11501.543910356682,47.38564476730375,123645.0,53,53
101,S,717518,717520,-32285.449442326604,11320.426270356777,49.61245084863387,120078.5,53,53
101,S,717520,718142,-33101.882295063624,11463.750770356788,51.39025939724475,111710.0,53,53
101,S,718142,718143,-33601.27712354966,11550.41339035669,53.74861601269042,101531.0,53,53
101,S,718143,718144,-33920.39000398097,11511.674030356418,51.96050903180567,91029.5,53,53
101,S,718144,772582,-34795.79488013516,11124.28043035645,54.52320606498978,90307.0,53,53
101,S,772582,718146,-35939.36339053088,10573.357750356463,58.18488838299264,93530.5,53,53
101,S,718146,772208,-36525.90217856195,10311.867070356595,58.449623507416554,90074.0,53,53
101,S,772208,772355,-36775.66875467712,10202.049890356619,61.31904173654213,89228.0,53,53
101,S,772355,718148,-37292.81513047707,9944.956350356722,63.204710388637494,90962.5,53,53
101,S,718148,770610,-37879.44613433877,9645.282910356756,62.48252069495858,92208.5,53,53
101,S,770610,765444,-38095.96890366507,9538.360050356592,63.102728402263544,93200.0,53,53
101,S,765444,716390,-38939.236562992046,9352.233010356678,64.31238564839899,90508.0,53,53
101,S,716390,716391,-40164.87716227177,9271.692990356742,63.950702580178096,89923.5,53,53
101,S,716391,716392,-41313.978622480354,9255.050650356838,64.41364180150353,87814.0,53,53
101,S,716392,764646,-42170.29482178208,9018.606970356614,66.61460939008424,83099.5,53,53
101,S,764646,772564,-42285.287962050046,8873.000410356432,68.09234969585393,81436.0,53,53
101,S,772564,776440,-42690.760967469614,8571.712830356584,68.23104608888156,83688.0,53,53
101,S,776440,764637,-43623.339658351906,8146.581750356583,66.35760319509434,86430.0,53,53
101,S,764637,768265,-44422.758690416114,7954.554750356537,63.57036489527333,87396.0,53,53
101,S,768265,764632,-45306.41688337396,8204.746450356457,63.94149356788526,86405.5,53,53
101,S,764632,765100,-46120.40601661012,8491.17281035665,65.62310388200467,91140.0,53,53
101,S,765100,772193,-47024.12115263778,8633.384110356703,67.20595918267423,86805.5,53,53
101,S,772193,718149,-47758.57413232078,8777.37653035661,67.56698868595771,74698.0,53,53
101,S,718149,718150,-48693.50432687396,8850.847730356598,67.21843211474807,77290.5,53,53
101,S,718150,764627,-50647.419445213345,8988.327930356732,67.9381682902754,78178.5,53,53
101,S,764627,764622,-51834.09885623139,9113.117650356871,68.2497995763772,74725.5,53,53
101,S,764622,765150,-52802.180641743464,9534.797810356886,68.3037032947794,82132.0,53,53
101,S,765150,764798,-53716.17784283879,9982.192890356837,69.27080065600427,85653.0,53,53
101,S,764798,764814,-54357.35451026777,10497.10355035678,68.80116354054229,72568.0,53,53
101,S,764814,764834,-55626.52098140599,11488.46381035688,68.9837466905721,54379.5,53,53
101,S,764834,764824,-56664.82512162092,12102.059650356827,68.89230525875027,51331.5,53,53
101,S,764824,764848,-57657.85128920389,12217.66547035682,66.01293551332873,68751.0,53,53
101,S,764848,764868,-59022.4150366908,12544.890610356832,62.824713188072096,80443.5,53,26
101,S,764868,764874,-59815.9322556216,12878.850610356843,61.425707436339145,74467.0,53,26
101,S,764874,764885,-60759.9457094495,13015.106290356907,62.66996597406451,73781.0,53,26
101,S,764885,765106,-61715.30171039305,13079.393590356747,58.66854665900752,76523.0,50,26
101,S,765106,764905,-62982.53164909658,13309.603350356494,52.243294201415324,67306.0,50,26
101,S,764905,764927,-66345.64297674304,14478.519010356398,58.92317386586518,63911.0,50,50
101,S,764927,764937,-69647.24634564147,15883.767030356412,66.54082872816038,63003.5,50,50
105,E,760046,773047,-13398.125854751246,-15107.053049643444,66.72220118551945,77411.5,15,15
105,E,773047,766875,-13077.629736867062,-15111.171889643327,64.54256376173947,68214.0,15,15
105,E,766875,760063,-12628.861399165226,-15179.355389643217,65.50922195120839,22161.0,15,15
