fwy,dir,sta_from,sta_to,mid_x,mid_y,x1,y1,x2,y2,speed_pm_mph,vol_day_veh,cell_euclidean_mid,cell_weighted_mid
2,W,767610,768230,2068.1748638078116,13986.317630356858,2143.6074129166395,13099.04157035697,1992.7423146989831,14873.593690356747,68.03967840319689,26527.5,6,6
5,N,762347,716896,20563.304525512627,-20976.62268964354,20896.710859625946,-21193.195749643706,20229.89819139931,-20760.049629643374,68.31691023440523,51697.0,21,21
5,N,716896,716899,19964.27049248862,-20587.78192964327,20229.89819139931,-20760.049629643374,19698.642793577936,-20415.514229643166,67.93021994805235,63863.5,21,21
5,N,716899,716900,19390.918568177272,-20215.5835096433,19698.642793577936,-20415.514229643166,19083.194342776605,-20015.652789643435,67.98015516537363,63869.0,21,18
5,N,716900,762353,18765.787455204416,-19809.432489643234,19083.194342776605,-20015.652789643435,18448.380567632226,-19603.212189643033,67.94649735054611,63651.0,21,18
5,N,762353,718358,17931.787486813424,-19265.355989643365,18448.380567632226,-19603.212189643033,17415.194405994625,-18927.499789643698,67.96276921157265,63438.5,18,18
5,N,718358,769625,17089.25755412821,-18702.68904964337,17415.194405994625,-18927.499789643698,16763.320702261793,-18477.87830964304,67.00923595313304,69449.5,18,18
5,N,769625,718081,16497.139708369294,-18234.087509643174,16763.320702261793,-18477.87830964304,16230.958714476797,-17990.296709643306,55.10222869519865,70355.0,18,18
5,N,718081,759518,15732.439936378132,-17523.977229643282,16230.958714476797,-17990.296709643306,15233.921158279467,-17057.65774964326,44.19868437155795,65255.0,18,18
5,N,759518,715918,14535.93953944361,-15969.727389643354,15233.921158279467,-17057.65774964326,13837.957920607754,-14881.797029643449,44.02975428024463,65468.0,28,28
5,N,715918,764232,13629.273496849568,-14512.381609643573,13837.957920607754,-14881.797029643449,13420.589073091382,-14142.966189643696,48.675472456638694,64357.0,28,28
5,N,764232,763985,12983.30160625015,-13400.573109643443,13420.589073091382,-14142.966189643696,12546.014139408919,-12658.180029643192,52.110895440707075,68942.5,28,28
5,N,763985,759531,12260.882792408913,-12407.821349643298,12546.014139408919,-12658.180029643192,11975.751445408905,-12157.462669643402,51.49613235428777,75460.5,28,28
5,N,759531,759542,11891.051205364092,-12083.601849643212,11975.751445408905,-12157.462669643402,11806.350965319278,-12009.741029643023,50.551667158866174,79067.0,28,28
5,N,759542,759552,11535.974151152475,-11770.959629643163,11806.350965319278,-12009.741029643023,11265.597336985673,-11532.178229643305,44.38913385188812,81020.5,28,28
5,N,759552,715930,11080.93513699602,-11055.561649643176,11265.597336985673,-11532.178229643305,10896.272937006366,-10578.945069643047,41.53584447602903,82680.5,28,13
5,N,715930,716921,10764.727055216114,-10312.278009643196,10896.272937006366,-10578.945069643047,10633.181173425863,-10045.610949643346,45.16587148601177,82103.5,28,13
5,N,716921,715933,10406.284123201925,-9751.44784964331,10633.181173425863,-10045.610949643346,10179.387072977988,-9457.284749643273,44.85789741670406,78860.0,28,13
5,N,715933,716923,9964.616404425786,-9228.188189643482,10179.387072977988,-9457.284749643273,9749.845735873581,-8999.091629643692,41.01665762396313,70629.0,13,13
5,N,716923,763975,9446.547870323468,-8645.650629643427,9749.845735873581,-8999.091629643692,9143.250004773354,-8292.209629643165,39.39795062689892,66041.0,13,13
5,N,763975,716925,9023.461641334285,-8140.925749643078,9143.250004773354,-8292.209629643165,8903.673277895217,-7989.641869642992,42.56888908509638,71972.0,13,13
5,N,716925,715938,8604.709556364369,-7571.189989643132,8903.673277895217,-7989.641869642992,8305.74583483352,-7152.738109643273,46.736833946768975,78962.0,13,13
5,N,715938,716929,8053.581647133124,-6893.640809643293,8305.74583483352,-7152.738109643273,7801.417459432726,-6634.543509643314,52.457900194412645,81860.5,13,13
5,N,716929,764435,7586.139603814355,-6406.3931696435075,7801.417459432726,-6634.543509643314,7370.861748195984,-6178.242829643701,59.58096843161327,84877.0,13,13
5,N,764435,715944,7142.350920943569,-6045.716369643716,7370.861748195984,-6178.242829643701,6913.840093691153,-5913.18990964373,61.986439004783016,83063.5,13,13
5,N,715944,718086,6681.456201569343,-5807.9368496437,6913.840093691153,-5913.18990964373,6449.072309447532,-5702.683789643671,62.49199082624853,73476.5,13,3
5,N,718086,716933,5961.6655388889185,-5451.712849643344,6449.072309447532,-5702.683789643671,5474.258768330305,-5200.741909643018,60.83871966334102,78541.0,13,16
5,N,716933,759566,5106.917008701339,-5191.00140964309,5474.258768330305,-5200.741909643018,4739.575249072372,-5181.2609096431615,63.70703819685769,74969.5,13,16
5,N,759566,759576,4476.483485491869,-5132.057469643205,4739.575249072372,-5181.2609096431615,4213.391721911366,-5082.854029643248,68.61256578947369,63418.0,13,16
5,N,759576,716937,3767.020995794753,-4851.3084296433135,4213.391721911366,-5082.854029643248,3320.65026967814,-4619.762829643379,69.02710733072237,51608.0,16,16
5,N,716937,763700,3059.771686022913,-4482.393949643359,3320.65026967814,-4619.762829643379,2798.8931023676855,-4345.025069643339,53.72674830501248,39117.5,16,16
5,N,763700,716942,2624.8818307669044,-2603.590649643397,2798.8931023676855,-4345.025069643339,2450.8705591661237,-862.1562296434549,32.765473308096766,64331.0,45,47
5,N,716942,763237,2230.2441853961504,135.7162503564183,2450.8705591661237,-862.1562296434549,2009.6178116261774,1133.5887303562915,28.236000677459906,79055.5,47,54
5,N,763237,716951,1348.5225248730035,1684.7897103563655,2009.6178116261774,1133.5887303562915,687.4272381198297,2235.9906903564392,30.661977033722636,70531.5,54,54
5,N,716951,718371,456.196043875971,2426.904490356528,687.4272381198297,2235.9906903564392,224.96484963211225,2617.818290356617,35.263561295080635,89952.5,54,54
5,N,718371,716953,54.91885873070128,2825.2631103564954,224.96484963211225,2617.818290356617,-115.12713217070969,3032.707930356374,41.23214380243218,105082.0,5,54
5,N,716953,763674,-396.615953877566,3417.6524903565924,-115.12713217070969,3032.707930356374,-678.1047755844223,3802.5970503568105,48.327601895821864,91675.0,5,54
5,N,763674,763669,-877.3831846616631,4010.4314903568916,-678.1047755844223,3802.5970503568105,-1076.6615937389038,4218.265930356973,56.074607282232904,79186.5,5,5
5,N,763669,716956,-1364.4210918997244,4426.489990356861,-1076.6615937389038,4218.265930356973,-1652.180590060545,4634.71405035675,60.06470858370661,84572.5,5,5
5,N,716956,759591,-2055.8553867910387,4962.217490356848,-1652.180590060545,4634.71405035675,-2459.530183521532,5289.720930356947,61.1756220610489,90862.5,5,22
5,N,759591,775734,-2622.060584261052,5658.468430356928,-2459.530183521532,5289.720930356947,-2784.5909850005723,6027.21593035691,61.6811465517802,84443.0,5,22
